,Class 1,Class 2,Class 3,Class 4,Class 5,Class 6
strain.390,0.0,0.0,0.0,0.0,0.0,0.0
strain.391,-0.00041984063631101066,0.02606123188534314,-0.0031050302484677285,0.5456941792040723,-0.7146541540829658,-0.0019100281410397671
strain.392,-0.00611837303776716,1.283197504913122,0.0,0.0,0.19865838113781248,0.0
strain.393,0.0,0.0,0.0007456495100611291,0.0,0.0,0.0
strain.394,9.417005808733274e-06,0.0,0.0007039133435472588,-0.3151521714891038,-0.32647648045214644,-0.006388279753355759
strain.395,0.00521575291845049,-0.001767656975853463,0.0,0.008514999476994004,0.0,0.026453696711790237
strain.396,1.7064345197449722,0.0,0.0,-1.3980682448989035,0.0,0.0
strain.397,0.0,0.0,0.0,0.0,-0.00218056383610191,0.0019594544597525084
strain.398,0.0,0.0010122437929877318,-0.009239859274803334,0.0,0.0,0.0
strain.399,0.4691621250750468,0.0,0.006711499916579741,0.008350085957529068,-1.1913127452222996,0.0
strain.4,-0.0013067925731332065,0.0,0.0,0.004509983818143233,0.0,0.0
strain.40,0.0,0.0,-0.6216910324788856,0.0,0.0,0.0
strain.400,0.0,0.0,0.0,0.0,0.0,0.0
strain.401,-0.002201826578475747,0.0,0.0,0.0,0.1519521331345879,-0.0016214020762341703
strain.402,-0.0007977549125899387,0.0,0.0,0.0,0.0,0.0
strain.403,0.0,0.0,0.0,0.009746185069487988,-0.39325926593475136,0.0
strain.404,0.0,0.0,-0.0031758331560775123,0.0,0.41291007443059347,0.0
strain.405,-1.7858308556675542,0.003894079895802646,0.9514288366419311,0.0,0.0,0.05346572568096333
strain.406,-0.198137983447423,0.0,0.0,0.0,1.1597127409113035,-0.6230994195025392
strain.407,0.0001423521324576144,0.0,0.0,0.0,0.019572001088641457,0.0
strain.408,0.4692001570750332,0.0,0.0,0.0,-0.12179273433176738,-0.31470488813708747
strain.41,0.0,0.0,0.0,-0.9542919468753318,0.006978985920708891,0.0009061521614775313
strain.414,0.03830235248545628,0.0,0.0,-0.0005205652111692836,0.0,0.0
strain.415,0.02137642153112275,0.05139847579127486,0.0,0.0,0.0,0.0
strain.416,-0.7878423273646288,0.9114420691463632,0.0,1.8276750670875155,0.0,-0.773280069729706
strain.418,-0.001556186430437216,0.0,0.0,2.3484118122175057,-0.0002704460957222811,-0.36266964924667294
strain.42,0.0,0.0,0.0,0.03666832070002358,0.0,0.0
strain.420,0.0005458123746382607,0.0,0.0,-0.003254880473345061,-0.03904886714355014,0.0
strain.423,-0.6834682730908802,0.011532143752221027,0.25704174975143507,0.0,0.0,0.3056957291029869
strain.424,-0.10688945105915018,-0.2951708806126321,0.0,0.2404307838254989,0.0,1.168993982541049
strain.425,0.0,0.0,0.0,-0.022646154368148524,0.0,0.0
strain.426,-1.4536159740293366,0.0,0.0,0.0,0.0,0.0
strain.427,0.0036653367398485175,-0.003420393137652901,0.0,0.0,-0.4820119910175426,0.0
strain.428,0.5307181192774191,0.0,-0.0023464340046414215,0.0,-0.47081264967192143,-0.0972271766925989
strain.43,0.008706603861834219,0.0,0.0,0.0,0.0,0.0
strain.430,1.0916314871618815,-0.5630499026150456,0.0,-0.027705272443277303,0.5220693512214566,-0.7414613421423237
strain.431,0.017874525039938506,0.0,-0.1474815923016307,0.0,-0.012934925371018412,0.0
strain.432,0.6655928851980919,0.0,0.0,-1.3865273247410397,-0.003999191480523591,0.5325522938033366
strain.433,0.028420130166613388,0.01727792455812151,0.0,-0.14306496591515067,-0.713895625094809,0.439540980948731
strain.436,-0.005928826824252251,0.0,0.0,0.0,0.0,0.0
strain.437,0.0,0.0,0.0,0.0,0.0,0.0
strain.44,-2.2534086604503445,0.0,0.4268098246569991,0.034715113561975236,0.4558213467523403,0.726745297726226
strain.45,0.975131549100041,0.0,0.0,0.0,0.0,0.0
strain.46,-0.2534270757250708,0.09339176053106757,0.0,0.0,-0.10511078317607997,0.008261779671066265
strain.47,0.0,0.0,0.0,-0.8456505991134794,0.0,0.22403854549809712
strain.48,0.0,0.0,0.0,0.0,0.0,0.0
strain.49,0.29034870752696396,0.0,-0.13532418734828447,0.0,0.0007932333325375782,-0.2478199250851146
strain.5,-0.5031266105415128,0.0,0.0,0.012632207030687695,0.12862033240502316,0.047078032586411606
strain.50,0.0,0.0,0.0,-0.0060211333500985505,0.0,0.0
strain.51,-0.05033463802519178,0.0,-0.027066603499286267,0.0,0.3697877854972912,0.0
strain.52,-2.4170800236285068e-05,0.0,-0.0031636269760110707,0.0,0.0,0.0
strain.53,0.0,0.0,0.0,-0.15711285156750524,0.0,0.0
strain.54,0.0,0.0,0.0,0.0,0.0,0.0
strain.55,0.0,0.0,-0.03611621904317597,0.0,0.0027724114867803697,0.0
strain.56,0.008493287298409202,0.0,0.0,-0.002874574982756588,0.0,-0.010343907293379057
strain.57,0.0,0.0,0.0,0.0,0.0,0.0
strain.58,0.0,-0.12146914491871164,0.0,-0.0007952446864174735,0.040801448824661454,0.0
strain.59,0.0,0.0,0.0,0.0,0.0,-0.0025678987938371907
strain.6,0.004411433338472193,0.0,0.0,0.0,0.0,0.0
strain.60,-0.25245640864247254,0.0,0.0,0.0,0.0020933306256364684,0.0
strain.61,0.0,0.021240391574293225,0.0,0.02315370787224521,-0.9870091116045572,0.0
strain.62,0.0,0.0,0.0,0.0,0.0,0.025882681038370305
strain.63,-0.17729584272204166,0.0018480252933795172,-0.00045038199465075187,0.34006578299597673,0.957531353846008,-1.5758062153639756
strain.64,-0.27766743320191223,0.0,0.17627437332338275,-0.14217456923877603,0.0032909120370734762,0.01954101563484881
strain.65,0.9954828618723963,0.0,0.005344333715069826,0.021285095482123245,-1.8651898893169552,0.001328719554539103
strain.66,0.0,0.0,0.0,-0.41596684487875984,0.6072969432085218,-0.3704081816695749
strain.67,-0.02471177817839888,0.0,0.0,0.0,0.0,0.02087453323835244
strain.68,0.0024743681779452933,0.0,0.0,0.0,0.0,0.0
strain.69,0.12608024630551382,-0.0037283432403714166,0.0,0.0012136228404606689,-0.32769356035373404,0.0014932880200736818
strain.7,0.0,0.4685017511754671,-6.306709233997654e-05,-0.0007136232585246226,0.04089340435258813,-0.06284115827986318
strain.70,0.13165517702741786,0.004082382286790818,0.0,0.0,-0.007790453920231375,-0.0008140414229292265
strain.71,0.015199619595951907,0.0,0.00025321939705526524,0.5480274212743207,0.0,-0.7330721151263055
strain.72,-0.01688952407124971,-0.629815984968696,0.0003446949695395657,0.0,0.0011188069113233646,0.0
strain.73,0.0,0.0,0.0,0.0,-0.26768466019669135,0.0
strain.74,-0.0005745828917700705,0.0,0.0,0.0,0.0,-0.016858373282290656
strain.75,0.0,0.08381515359291322,0.012734757058000892,0.0,0.0,-0.0011774645211375188
strain.76,-0.08847956705696791,0.0,0.0,0.0,0.0,0.0
strain.77,-0.11453621998746659,0.0,0.0,0.0,0.17788188428619164,0.0
strain.78,0.0,0.0,0.0,-0.18853770771011633,0.0,0.0
strain.79,0.1672550171887595,0.0,-0.00793353513905022,-0.08069534897517362,0.0,-0.0013785189063991008
strain.8,-0.0060726898123855165,0.0,0.0,0.13410403946444716,0.0,0.0
strain.80,-0.04544346210590176,0.0,0.6756921900184755,-0.126173669102352,-0.030354529661283467,-0.0013218191580133874
strain.81,0.6080891775271725,0.0,0.0,0.0,-0.3843150501503428,-0.14477543756054692
strain.82,0.0,0.0,0.0,0.0,0.0,0.0
strain.83,0.0,0.0,0.37183282388172345,-0.0289860771620229,0.0,0.7293002227237897
strain.84,-0.5829706755842916,0.0,0.004248724130529168,0.9021230640234642,0.0,0.0
strain.85,-0.042278283860876086,0.0,0.0,0.0,0.0,0.0
strain.86,1.394813385380373,0.0,0.0,-0.026092546693819416,-0.0046481142665213675,0.003589637981207765
strain.87,0.0,0.002203027812723742,0.16264731875245902,0.0,0.0,-0.001775708514482579
strain.88,-0.05420495644183069,0.0,0.005550561429366792,0.0,0.0,0.47326606831663887
strain.89,0.0,0.08043239021886905,0.00033943535581863917,0.0,0.0,0.0
strain.9,0.015229279324728564,0.0,0.0,0.0,-0.817967285995606,0.20166730166005936
strain.90,-0.04576516869806544,0.21826380745377713,0.0,0.0,0.0,-0.9171873086168876
strain.91,0.0,0.0,0.0,0.0,0.0,0.0
strain.92,-0.3497682577956672,0.0009020636474180565,-0.2683028740581287,0.0003267620935962383,0.20326072733655093,0.0
strain.93,0.21905434985198804,0.0,0.0,-0.19264022602428785,0.7450063106337836,-0.817948841577812
strain.94,-0.3671964869571467,0.0,0.0,0.0,0.028199185067440125,0.0
strain.95,0.5824177070844335,0.0,0.0,0.0,-0.07707126183221509,0.0
strain.96,0.0,0.0,0.0,0.0,0.0,0.0
strain.97,-0.003948287409333037,0.0,0.0,0.0,0.4446862466346593,0.0009477162181598428
strain.98,-0.005289435742535055,0.0,0.0,0.0,0.0,-0.0027220939244779114
strain.99,-0.06317838497549191,0.9031446303303189,0.3097327798006532,-0.061068016570791195,0.037090894851969015,-0.4009322243137106
Conc.rank,-0.1729650821329515,-1.2141019592212272,-0.7339583526184411,-0.9834025565868412,-0.39731100132580766,-0.820664827104585
